"gene_id","gene_symbol","logFC","logCPM","PValue","FDR","F"
"YGL117W","ARO5",-3.42086947607926,4.33181356893837,2.8053798913647e-08,1.58285767648333e-06,164.967510444433
"YLR303W","MET17",-2.83882999207676,6.81218963057671,2.85944961216371e-08,1.59563572863377e-06,164.348886844775
"YMR271C","URA10",1.737041243799,3.55843245732762,3.03639086777707e-08,1.66709608705576e-06,162.59957322613
"YOR092W","ECM3",1.72201753349081,4.84792279297269,3.05316928113796e-08,1.66709608705576e-06,162.415279468899
"YIR028W","DAL4",2.07554007397993,2.15026471034876,3.39403813353019e-08,1.81881757893291e-06,159.491933622792
"YCL064C","CHA1",2.29464577688882,3.1716145815646,3.40267172112301e-08,1.81881757893291e-06,159.340564465668
"YDL243C","AAD4",-2.48551830995318,6.58763800794997,3.57926903844736e-08,1.89328418512872e-06,157.791655014945
"YLR216C","CPR6",-2.49996056091439,4.6129004434025,3.84062262959318e-08,2.01058574361589e-06,155.790449462579
"YPR035W","GLN1",2.2782511095921,6.33457636299254,3.96210516178915e-08,2.05301734811891e-06,154.902607113279
"YPL262W","FUM1",-2.13689995327009,5.6681766135369,4.02823971631299e-08,2.06620214943811e-06,154.438004393119
"YOR161C","PNS1",2.28897734439112,3.43493315233785,4.21533794375508e-08,2.14054860783883e-06,153.202743183958
"YML087C","AIM33",-2.10442405513078,4.6605415182083,4.60201889382373e-08,2.31376751909276e-06,150.743736731332
"YNL101W","AVT4",2.11742110475036,5.05337483690192,4.75360305243734e-08,2.36654865688988e-06,149.857831861844
"YNL289W","PCL1",-2.80812171634272,1.56572641903287,4.8707268905031e-08,2.40131564562861e-06,150.202160347735
"YDR242W","AMD2",1.59240033320776,3.60740282127238,5.18147369549624e-08,2.52995417555095e-06,147.529937770804
"YPL271W","ATP15",-2.17110815381653,7.3662371821829,5.33226064300293e-08,2.57878281382561e-06,146.740467015401
"YHL032C","GUT1",-2.64985673159425,4.86508995630898,5.915353799091e-08,2.80854611955766e-06,143.994992623386
"YDL238C","GUD1",2.31622902298038,2.48046972580367,5.95279730109202e-08,2.80854611955766e-06,143.977007610544
"YCR079W","PTC6",2.0802907855204,3.17959326358153,5.9926750681702e-08,2.80854611955766e-06,143.68435600919
"YMR088C","VBA1",2.82523215562825,5.39571492060526,6.06930526252868e-08,2.80854611955766e-06,143.32258835322
"YNL030W","HHF2",-1.94917260652679,6.15138821476208,6.12077407442404e-08,2.80854611955766e-06,143.08938371897
"YKL060C","FBA1",1.74803265906047,9.56203663923097,6.13920085212486e-08,2.80854611955766e-06,143.010557204937
"YBL015W","ACH1",-1.89972303614845,5.17676994158832,6.23396068935877e-08,2.81352508291559e-06,142.61390227084
"YKL016C","ATP7",-1.6490252723252,6.69873523448845,6.26089669888661e-08,2.81352508291559e-06,142.498140821802
"YGL251C","HFM1",2.07513680405191,2.15592715329835,6.40724995353567e-08,2.85403642667141e-06,142.059918322319
"YNCN0018W","SNR49",3.28970511813618,2.70891281889064,6.64713953184341e-08,2.93514561240877e-06,142.4411359775
"YCR011C","ADP1",1.37718820207877,4.99975207913392,6.775122934943e-08,2.96586847100349e-06,140.457620803395
"YAL061W","BDH2",1.3854475681874,4.15065965136188,6.87045473688692e-08,2.98189479947964e-06,140.103653803174
"YHR193C","EGD2",-1.51056089458014,4.88520103260155,6.92947327964853e-08,2.98202248424197e-06,139.879464242513
"YKR031C","SPO14",1.76269521217903,4.79225711230474,7.5758931661561e-08,3.23280550401182e-06,137.612991826343
"YMR303C","ADH2",2.08841308793534,4.55880016858761,7.77736356011607e-08,3.28624264478499e-06,136.961747794326
"YDL168W","SFA1",-1.54274737522974,6.2861154399341,7.83055061085042e-08,3.28624264478499e-06,136.776684613484
"YFL033C","RIM15",1.31660645166017,4.8541222063462,8.01653631943499e-08,3.33671896967958e-06,136.191959470555
"YOR349W","CIN1",1.56374068963335,3.19103365127624,8.32167278939738e-08,3.43556540037072e-06,135.286841859275
"YOL138C","RTC1",1.52221937822072,4.13444916489653,8.41872336674749e-08,3.44760300454385e-06,134.979790107738
"YNCJ0028C","IRT1",-1.70943195246778,2.63911318231785,8.55129158000827e-08,3.47387669146256e-06,134.645755663834
"YML104C","MDM1",1.53911441701184,2.80946807053542,8.6903871776323e-08,3.50236397523943e-06,134.23013108411
"YIR027C","DAL1",2.04421391845992,1.48714508153414,8.83382159209534e-08,3.51689924544885e-06,134.533469005503
"YIR017C","MET28",-2.02274214717182,3.24913875546894,8.86496855883128e-08,3.51689924544885e-06,133.732040930808
"YCL018W","LEU2",2.44267459761539,4.69460740823478,9.4555424079388e-08,3.72211196492351e-06,132.131133525327
"YPR115W","RGC1",1.46441200528537,4.56719932805977,9.63550074551189e-08,3.76377482966995e-06,131.667833160969
"YNCD0033W","SUT053",1.73828027213042,4.20795626804911,9.76567117552672e-08,3.78550215491028e-06,131.351680668586
"YJR151C","DAN4",2.07497299825412,3.88980857632278,1.00255684122355e-07,3.85680578767665e-06,130.720514765626
"YGR211W","ZPR1",-1.68815222471798,4.45730031058199,1.02147434813383e-07,3.9000351427245e-06,130.260793030202
"YEL072W","RMD6",4.1675353423591,2.21919787755276,1.032372582506e-07,3.91222983131751e-06,189.110432191106
"YNCD0034C","SUT468",1.72978941300648,3.76962995908326,1.12602711136441e-07,4.23553012704332e-06,127.959054459378
"YLR023C","IZH3",1.54111151126784,3.92326054413356,1.16129764710886e-07,4.29999298884075e-06,127.2271820752
"YBR054W","YRO2",1.53464797882629,8.0972325497867,1.17522551734834e-07,4.29999298884075e-06,126.932564094033
"YOL055C","THI20",1.65814034100337,3.31831693738781,1.17534781185673e-07,4.29999298884075e-06,126.953417132171
"YEL062W","NPR2",1.48852145057422,2.65639472532631,1.17703628485401e-07,4.29999298884075e-06,126.946126861682
"YML075C","HMG1",2.46934418036779,4.1208127667585,1.2085294118636e-07,4.37111978094659e-06,126.298294009827
"YKR039W","GAP1",1.57794820925403,7.48482035706123,1.21372171940423e-07,4.37111978094659e-06,126.179841150329
"YOR391C","HSP33",1.74279684181773,3.3646643591765,1.23040079548229e-07,4.39998256299935e-06,125.885616855171
"YLR142W","PUT1",1.41507851939131,7.87097430136215,1.24817106795377e-07,4.40628490231118e-06,125.529518907078
"YPL280W","HSP32",1.64558793543678,3.26695572510644,1.24951757765422e-07,4.40628490231118e-06,125.530515482669
"YOR383C","FIT3",6.82014658169164,-0.243687472031221,1.26594354958194e-07,4.43342161708766e-06,120.791477329307
"YNL277W","MET2",-2.03759363178006,5.36175876131955,1.28590870959327e-07,4.47249618309222e-06,124.844516150216
"YLL062C","MHT1",-1.92815954376174,2.23737176864907,1.31788907678429e-07,4.53883738891434e-06,124.3598256975
"YKR069W","MET1",-1.77582660692156,3.77198388580275,1.32285926262174e-07,4.53883738891434e-06,124.207395696851
"YHL024W","RIM4",-1.67694114964177,3.66894329226242,1.34444786316952e-07,4.58195050280191e-06,123.833299689271
"YPL256C","CLN2",-1.88244025170638,2.10050068416736,1.42625749831481e-07,4.82835705096173e-06,122.57254943986
"YLR024C","UBR2",1.30422043724555,4.74462510335668,1.45695483858719e-07,4.89961368897069e-06,121.99388175118
"YOR306C","MCH5",1.58735568142894,3.68165142397416,1.46689799414492e-07,4.90059737780784e-06,121.850773633076
"YJR010W","MET3",-2.18713341376741,3.8889693749057,1.48129046991779e-07,4.90910592319075e-06,121.634206466436
"YKL217W","JEN1",-1.83496984694851,4.1663316914271,1.48877966162146e-07,4.90910592319075e-06,121.510987231449
"YER053C","PIC2",-1.9260258710965,8.537948787022,1.52155395917784e-07,4.98480709980971e-06,121.01515252945
"YPR191W","QCR2",-1.81429342544022,7.32810888133105,1.55455299437653e-07,5.06026929836154e-06,120.535186066537
"YLR436C","ECM30",1.51545337510144,4.3438246020687,1.58062052222077e-07,5.07999516134511e-06,120.171153228586
"YMR322C","SNO4",1.60950622580099,2.83857009717854,1.58062078671234e-07,5.07999516134511e-06,120.19985285587
"YGR243W","MPC3",-2.06805221647193,5.14308214006355,1.59661503952681e-07,5.09912652246362e-06,119.94319519826
"YNCH0008W","RUF5",-4.74443484294663,7.55614686435981,1.66797100960819e-07,5.27850337679658e-06,118.974810598996
"YMR118C","SHH3",1.52715966936446,3.69717294574489,1.6735703892561e-07,5.27850337679658e-06,118.917427438384
"YKL197C","PEX1",1.74230565469222,2.49817604498613,1.72599280300144e-07,5.41024163805019e-06,118.280578554833
"YEL071W","DLD3",2.32637380740853,4.58595357523093,1.78847642834711e-07,5.54114651896756e-06,100.130238166564
"YMR194W","RPL36A",-1.48373795772994,4.32660204115911,1.78957863156889e-07,5.54114651896756e-06,117.433054024856
"YLR005W","SSL1",1.615781052095,4.01085589153009,1.84382207793141e-07,5.67450212832465e-06,116.790054858255
"YDL055C","PSA1",-1.48563225432364,5.41458258691458,1.89549903142356e-07,5.79840004913786e-06,116.181916545232
"YMR015C","ERG5",2.43806378900031,5.6253038620694,1.91120086684579e-07,5.81142395319934e-06,116.008407874259
"YKL062W","MSN4",1.25121243087944,5.38410887118051,1.95225035839355e-07,5.90090911900146e-06,115.545940287572
"YFR030W","MET10",-1.95126854912287,5.91174144519771,2.0046936461189e-07,6.01705125688288e-06,114.980487474978
"YOR003W","YSP3",1.85662842159942,3.55875788994557,2.01437320533692e-07,6.01705125688288e-06,114.894905885071
"YBR299W","MAL32",-2.5730821587329,1.71393513069378,2.18028395722687e-07,6.47455083906319e-06,113.566819909026
"YML002W","VRL1",1.58443621353581,2.77537768387116,2.2312686218158e-07,6.58110617055486e-06,112.743235045343
"YDL059C","RAD59",-2.40139169209216,3.62508320608172,2.2420861904411e-07,6.58110617055486e-06,112.641157930661
"YNL327W","EGT2",-1.67661177289585,3.60730266674355,2.33841271630106e-07,6.8088891104351e-06,111.740600366968
"YMR280C","CAT8",-1.45873130394427,5.05517195364605,2.34805954437857e-07,6.8088891104351e-06,111.644652019784
"YBR173C","UMP1",-1.36502221920195,4.35685193953139,2.3704567131589e-07,6.8088891104351e-06,111.447566504508
"YIL162W","SUC2",-1.5840669502524,3.06239375145445,2.37332290773338e-07,6.8088891104351e-06,111.43989525865
"YJR066W","TOR1",1.55830400927691,4.99370107190983,2.39714616360095e-07,6.83860012290203e-06,111.214632626746
"YER052C","HOM3",-1.63975242882812,4.68617474372875,2.44690410235747e-07,6.94155253171577e-06,110.788760712105
"YLR044C","PDC1",1.81374999387877,6.90674667069919,2.48219805949998e-07,7.00255652563382e-06,110.490534233895
"YDL181W","INH1",-1.45675256491096,5.55609408478549,2.51431906481693e-07,7.05398464703889e-06,110.225828986316
"YGR260W","TNA1",1.53269731260831,3.74729822196,2.60514200737915e-07,7.26863247992929e-06,109.508211514229
"YML128C","MSC1",1.26715518358828,5.53835690752172,2.62525716557318e-07,7.2847299927763e-06,109.341395066212
"YPL250C","ATG41",-2.07399527270437,3.11780636523146,2.64368841353517e-07,7.29600530648456e-06,109.225528705392
"YDR090C","ILT1",1.74575230027152,2.81609584811641,2.67973001382024e-07,7.30940900843604e-06,108.977010299697
"YDR403W","DIT1",-1.91385825594143,3.38017488325387,2.69554803424888e-07,7.30940900843604e-06,108.913356572446
"YNL070W","TOM7",-1.595768981712,3.83775170314741,2.69762353299516e-07,7.30940900843604e-06,108.796534226076
"YKR076W","ECM4",-1.77839865580749,4.88570594424898,2.70612227961003e-07,7.30940900843604e-06,108.724768545721
"YGL253W","HXK2",2.03666171689127,4.47474762425604,2.740831273778e-07,7.32895320713087e-06,108.47946594207
"YHR053C","CUP1",-4.84273357234667,7.21362889667666,2.74711793154122e-07,7.32895320713087e-06,108.421817476387
"YBR088C","POL30",-1.61640134939952,3.01711437428944,2.75665628704607e-07,7.32895320713087e-06,108.368505852202
"YOR045W","TOM6",-1.54085545621156,4.57505394849026,2.78292522659582e-07,7.36025744825706e-06,108.158162723203
"YPR006C","ICL2",-2.07713083950523,3.31301457913547,2.80338125906514e-07,7.36629471710907e-06,108.028094330874
"YHR183W","GND1",1.70101839931097,5.92631638784847,2.83184483134118e-07,7.36629471710907e-06,107.804530706861
"YGR142W","BTN2",-5.05927497818558,7.9403677186681,2.8449276783323e-07,7.36629471710907e-06,107.713326904534
"YDL003W","MCD1",-2.73587508082356,2.40100396566924,2.8587777430863e-07,7.36629471710907e-06,107.747344508103
"YNL074C","MLF3",1.39316748511834,4.14533549022663,2.85967635424144e-07,7.36629471710907e-06,107.61205325775
"YJL079C","PRY1",1.65612244656126,4.94398200584301,2.87224567543835e-07,7.36629471710907e-06,107.520677255704
"YDR006C","SOK1",1.10242070220682,4.29529789338206,3.0642910884419e-07,7.81933173221506e-06,106.226208332725
"YIL123W","SIM1",-2.03730429531277,2.69230639866023,3.19647613863296e-07,8.09250188568122e-06,105.431162787603
"YGR191W","HIP1",1.23078410763297,3.48566945278659,3.20321559476551e-07,8.09250188568122e-06,105.355638974654
"YKR093W","PTR2",1.58465995634182,5.83689470524785,3.28265000003339e-07,8.25212707929186e-06,104.862099280759
"YLR447C","VMA6",1.45769549373717,5.34595264059632,3.3067232354116e-07,8.26737629260904e-06,104.719221409324
"YIL072W","HOP1",2.16478035821751,1.68542111341015,3.32127759687326e-07,8.26737629260904e-06,104.850716835742
"YNL142W","MEP2",2.29340830877673,7.1196406296699,3.3746627578401e-07,8.35928657771319e-06,104.31911800433
"YGR189C","CRH1",-2.25816440777925,4.04107248246168,3.44935029955858e-07,8.4728367170257e-06,103.900533499555
"YEL063C","CAN1",1.50247972913127,6.01295716997082,3.48283645065155e-07,8.4728367170257e-06,103.703245455228
"YNL176C","TDA7",1.35739523967769,4.22121620127862,3.49414629306875e-07,8.4728367170257e-06,103.647159064281
"YBR196C","PGI1",1.48239989777124,6.6809180464403,3.50809561206938e-07,8.4728367170257e-06,103.562546318489
"YNL111C","CYB5",1.87210398926331,2.72230332580226,3.52006133277888e-07,8.4728367170257e-06,103.580819650379
"YAR027W","UIP3",-4.28301425063225,1.50643934284152,3.52968558010661e-07,8.4728367170257e-06,100.394698201863
"YMR186W","HSC82",-1.74124407392435,8.29853981993569,3.53730087437859e-07,8.4728367170257e-06,103.401421034285
"YLL016W","SDC25",1.28307055795425,3.220452134299,3.61423104764457e-07,8.5903604509605e-06,102.999999466091
"YBR009C","HHF1",-1.69026528992487,6.35749293119657,3.62019916602116e-07,8.5903604509605e-06,102.952591775056
"YDR174W","HMO1",-1.62022407054954,4.62656491750259,3.6630685714318e-07,8.65165683987473e-06,102.728741483311
"YGL131C","SNT2",1.16481457090261,3.69369590034875,3.70257821305964e-07,8.7044871138504e-06,102.527120194466
"YMR272C","SCS7",1.29546050377049,5.11455403245835,3.74046697664758e-07,8.75303746885548e-06,102.324173425083
"YLR053C","NRS1",1.67819986099366,3.10641751883823,3.81896521656716e-07,8.89573640813212e-06,101.947913865588
"YDL184C","RPL41A",-1.63075034255844,6.11177313566711,4.00741424749858e-07,9.28740003311682e-06,101.004235035781
"YPR124W","CTR1",1.60380571763908,3.99133435521738,4.02368650509197e-07,9.28740003311682e-06,100.93448380428
"YLR327C","TMA10",-5.07218435114218,6.9709955928459,4.12355776884535e-07,9.47485355212519e-06,100.471874848986
"YPR043W","RPL43A",-1.28311686006263,5.43699239756665,4.16421509369313e-07,9.52517308368186e-06,100.277097704464
"YLR218C","COA4",-1.97024606890317,3.5996136094582,4.29915485611602e-07,9.78973469029469e-06,99.6933099553129
"YGL062W","PYC1",-1.38570752725246,6.10540912803124,4.34124120012423e-07,9.84143875635306e-06,99.4935427329146
"YDR500C","RPL37B",-1.20421480524395,5.1114229594734,4.38130317998041e-07,9.88811446575135e-06,99.3221284878646
"YNL129W","NRK1",1.98342408250178,2.46821134649509,4.40489118274978e-07,9.89736169292185e-06,99.2728483092629
"YIL074C","SER33",-1.35545274998192,3.88963420785908,4.47179785973629e-07,9.98623172879003e-06,98.9453434411239
"YER169W","RPH1",1.14597905682751,4.33881436946672,4.48460045656764e-07,9.98623172879003e-06,98.890100970315
"YMR021C","MAC1",1.24700809799951,2.7437567844553,4.51431999811077e-07,9.98623172879003e-06,98.8042471183247
"YPR042C","PUF2",1.20619997615287,3.90893111229766,4.52310613946772e-07,9.98623172879003e-06,98.7327149492416
"YGR143W","SKN1",1.41473457817613,4.55288538438746,4.54862368220189e-07,9.99909569619964e-06,98.6247720601821
"YDR529C","QCR7",-2.07915520160188,7.70495060225892,4.56871937347766e-07,9.99998145625844e-06,98.5399379615533
"YMR162C","DNF3",1.28049959366359,3.83607884239751,4.65844841275023e-07,1.01526184720797e-05,98.1873827866426
"YOL136C","PFK27",1.96108311648677,3.93783823981438,4.82453368849106e-07,1.04696504573323e-05,97.5452656749741
"YJL016W","TPH3",1.23631542951747,4.59108426789108,4.95571518587627e-07,1.07065523826521e-05,97.0415676444455
"YNL037C","IDH1",-1.45394036991115,6.51696794528798,4.99948471928445e-07,1.07065523826521e-05,96.8777856377275
"YPL165C","SET6",1.39137403341447,2.79546436322447,5.01196080268348e-07,1.07065523826521e-05,96.8557273607709
"YBR052C","RFS1",-1.62705941183994,4.92108040236322,5.01803754838757e-07,1.07065523826521e-05,96.8124733146523
"YNCH0011W","SUT169",1.78987271796006,1.13537463360799,5.11627435571125e-07,1.08326948006919e-05,96.7784462400177
"YML009C","MRPL39",-1.9799518075958,4.08723023233859,5.11982424609304e-07,1.08326948006919e-05,96.4512808220547
"YJL216C","IMA5",1.80196144751092,1.82000410296519,5.18999724186048e-07,1.09356041469575e-05,96.7153582234114
"YBR158W","AMN1",-2.38872374094486,2.18688428931437,5.33902313268136e-07,1.12031237470066e-05,95.7794772312037
"YPL002C","SNF8",2.08293302403274,2.75640751463164,5.36322792856126e-07,1.12076014079153e-05,95.6538685074931
"YPL092W","SSU1",-1.57952624862952,5.19737000675091,5.51004728351503e-07,1.14521253724536e-05,95.1145763655148
"YGR175C","ERG1",2.24644349313606,5.79525589922316,5.5269028378007e-07,1.14521253724536e-05,95.0590968720253
"YJR112W","NNF1",-2.4882844652867,1.93068664240246,5.54789846715948e-07,1.14521253724536e-05,95.1873532807768
"YDR511W","SDH7",-1.62628162023853,3.09661507250514,5.58462448493291e-07,1.14812644269188e-05,94.8874189891064
"YGL205W","POX1",2.12232407355794,2.68698380909026,5.66549784168008e-07,1.16005637258272e-05,94.6555477272513
"YJR092W","BUD4",-1.57090995692207,2.01276910967258,5.948119670463e-07,1.21303420428157e-05,93.8035408124007
"YHR139C","SPS100",1.82326238398076,1.14957782574066,5.98760502829351e-07,1.21620233334698e-05,93.936572571017
"YPL054W","LEE1",1.35114979929575,2.90186025076048,6.070862678348e-07,1.22464432681912e-05,93.4030300350145
"YOR363C","PIP2",1.54036579010267,2.49508064853624,6.07739996767265e-07,1.22464432681912e-05,93.3993608084574
"YDR243C","PRP28",1.25906601180916,2.40499482011577,6.12238519137806e-07,1.22838511845037e-05,93.2636599857003
"YML123C","PHO84",1.51766253012787,1.86899468472222,6.14434462556899e-07,1.22838511845037e-05,93.2421908907365
"YKL148C","SDH1",-1.42128707609561,6.52435508541613,6.73441227299245e-07,1.33241405217874e-05,91.5601717711468
"YLR092W","SUL2",-1.75108363455326,5.16886473717126,6.73476767258174e-07,1.33241405217874e-05,91.5641987303583
"YJL159W","HSP150",-2.29218820887202,5.90477797735152,6.74341101634375e-07,1.33241405217874e-05,91.5384711428139
"YNR001C","CIT1",-1.37592857394325,7.28605425736519,6.86522074691858e-07,1.35041081391785e-05,91.2259098864347
"YOL152W","FRE7",1.89544048271106,2.60998541902803,6.92443540972728e-07,1.35041081391785e-05,91.1146263493215
"YPL037C","EGD1",-1.20365776451141,4.362530226176,6.94134699639363e-07,1.35041081391785e-05,91.0377233542951
"YGR256W","GND2",1.57956486168698,4.84705165371152,6.96313057023618e-07,1.35041081391785e-05,90.9834285604801
"YPL006W","NCR1",1.85033330301732,4.4901663084788,6.96746028449149e-07,1.35041081391785e-05,90.9738048151364
"YER067W","RGI1",-2.39907652419536,7.35326234172435,7.07715516638649e-07,1.36645604315249e-05,90.6999685743319
"YHL016C","DUR3",1.36104584130468,4.12784306498558,7.1077757310824e-07,1.36716989251653e-05,90.6342328625887
"YDR032C","PST2",-1.37156861036478,4.99093827081123,7.14255013533399e-07,1.36867432404626e-05,90.5429686201441
"YDR492W","IZH1",1.42626007763891,4.67309391401111,7.30639781158457e-07,1.39284192886557e-05,90.1550371566124
"YOR390W","FEX1",1.63557653705847,3.21679347193593,7.32352885008089e-07,1.39284192886557e-05,90.1289939637527
"YMR170C","ALD2",1.77611467105199,4.15688671142043,7.35555056508171e-07,1.3937121555778e-05,90.0420243617699
"YHR102W","KIC1",1.12504825517607,3.94328353685535,7.56168732637167e-07,1.42744417261395e-05,89.5687498546029
"YIL166C","SOA1",1.57126840329415,2.62466508214437,7.66790823256153e-07,1.44213474092398e-05,89.3650873031435
"YFL021W","GAT1",1.39757211090068,4.25596454382534,7.74755215337788e-07,1.45173689427501e-05,89.1541937456502
"YDR050C","TPI1",1.25871290406436,7.8851838563359,7.81703522055144e-07,1.45937150183677e-05,88.998535857757
"YJL127C","SPT10",1.29773262424394,2.11188591418069,8.10254421771212e-07,1.50713258379275e-05,88.442449135425
"YDR281C","PHM6",2.17845205722684,0.57995604396238,8.21140899087459e-07,1.52180784144749e-05,89.2452440850891
"YHR079C","SAE3",1.27815870739204,3.3639303224783,8.37683221746052e-07,1.54682014546416e-05,87.8422183925346
"YKR019C","IRS4",1.43050689818148,1.62238398504628,8.50377244185612e-07,1.56457088622266e-05,87.6722170490833
"YDR475C","JIP4",1.18231279739997,3.56196360217397,8.60692853490938e-07,1.57783332491949e-05,87.3859208186689
"YJL048C","UBX6",1.72822823386256,4.07144128424651,8.67418921930508e-07,1.5844436279004e-05,87.2561781059922
"YBL030C","PET9",-1.20906941561252,5.77825087908479,8.7453090919654e-07,1.59170894512546e-05,87.1128478979374
"YLR312C","ATG39",1.04214612775822,4.32657988884438,8.84662462910225e-07,1.60439856666361e-05,86.9248328956182
"YBR208C","DUR12",2.20879375120747,6.0488614507763,8.94623361420006e-07,1.61668947661594e-05,86.7369410710301
"YOR310C","NOP58",-1.54115954236091,3.32466516884103,9.395620288957e-07,1.69187800806112e-05,85.9364794994187
"YGR019W","UGA1",1.25154495151851,3.36299887796901,9.89009316154597e-07,1.77462519697281e-05,85.0989892624144
"YCR026C","NPP1",1.59950896879617,2.80093156212735,1.00158505181238e-06,1.79086228630396e-05,84.9080395347211
"YIL146C","ATG32",1.2495026246008,3.44660838618928,1.0200789788221e-06,1.81753019454689e-05,84.5924569277264
"YJL102W","MEF2",-1.13173271123131,4.51855000984936,1.08515101322681e-06,1.92671218362439e-05,83.588188233543
"YDR420W","HKR1",1.27468452391062,4.51514214500097,1.08958073076076e-06,1.92783656822409e-05,83.5239892144305
"YJR045C","SSC1",-1.19709842044212,6.75235810760545,1.10077225029113e-06,1.93812199458682e-05,83.3569954785382
"YDR314C","RAD34",1.45708855461751,2.34222184149896,1.103027287191e-06,1.93812199458682e-05,83.368579391377
"YJL196C","ELO1",1.77330052502399,4.42726725556042,1.12951286252161e-06,1.97457191172765e-05,82.9508853479859
"YFL018C","LPD1",-1.14560475911017,5.91822489878909,1.13154869301447e-06,1.97457191172765e-05,82.9166911265302
"YMR053C","STB2",1.10299448713911,2.80611854498154,1.13646609853288e-06,1.97636124943493e-05,82.8634110611228
"YOL132W","GAS4",1.47798474727309,1.64293860880704,1.14198297299895e-06,1.97917731634426e-05,82.8533345864309
"YOR337W","TEA1",1.66248082158965,3.61559254734259,1.1533156243642e-06,1.99201929949709e-05,82.6217360288703
"YPL171C","OYE3",-1.95919893736161,5.68112411211005,1.17799044271455e-06,2.02774083664558e-05,82.2793681153605
"YKR102W","FLO10",1.62998811428083,2.19777318816916,1.19554411534103e-06,2.04514159905012e-05,82.087368330252
"YKL165C","MCD4",-1.65959980398048,3.54386132847973,1.19615410578552e-06,2.04514159905012e-05,82.0487902067034
"YKR013W","PRY2",-2.04755551591812,3.50225814944996,1.20094574091182e-06,2.04644378266786e-05,81.984546222086
"YHR067W","HTD2",2.09867896732505,1.55549837998296,1.21564744945159e-06,2.06091380259575e-05,82.047565159537
"YBR256C","RIB5",-1.58883424891953,4.62833759110184,1.21982809843895e-06,2.06091380259575e-05,81.7295561358141
"YMR323W","ERR3",2.02253870519882,2.51509565769489,1.22487589396262e-06,2.06091380259575e-05,81.7275432670219
"YIL040W","APQ12",-1.70966155521078,2.63240074692294,1.22567146196124e-06,2.06091380259575e-05,81.6761056324239
"YOL130W","ALR1",1.59972778868181,3.19675044749855,1.2341746945275e-06,2.06836273888139e-05,81.5588996948966
"YKR021W","ALY1",1.35222469242659,3.61876518114546,1.25133177648373e-06,2.0902180134817e-05,81.3346169906546
"YBR235W","VHC1",1.48477417354446,4.64383956458558,1.25889663272192e-06,2.09595970523342e-05,81.2349904317556
"YDR432W","NPL3",-1.54097836486934,4.74291256882774,1.2693630003576e-06,2.10647886137775e-05,81.1075239800046
"YDR258C","HSP78",-2.08651307128096,8.15984465539068,1.2773994074169e-06,2.10864759621704e-05,81.0049077568968
"YNCE0024W","SCR1",-3.1571388668513,9.07017529552525,1.27897491066335e-06,2.10864759621704e-05,80.9856678506304
"YGR124W","ASN2",-1.37705429635365,4.18606744125813,1.29133276312323e-06,2.12213196477015e-05,80.8391760513276
"YER131W","RPS26B",-1.70722385411075,4.83771683521017,1.30764163414311e-06,2.14200136070281e-05,80.6420074749395
"YGR108W","CLB1",-2.53869335767427,0.928370195620656,1.31565924645513e-06,2.14820503327947e-05,81.2382042667678
"YHR008C","SOD2",-1.11765356434383,6.60470103657635,1.33879528449976e-06,2.17268405615901e-05,80.275222073857
"YBL105C","PKC1",1.03650188312257,3.98443457667205,1.33920856553322e-06,2.17268405615901e-05,80.2743360768916
"YJR121W","ATP2",-1.32859418654176,8.4324780525302,1.34350093192004e-06,2.17270628416878e-05,80.220896672815
"YER124C","DSE1",-1.38657329548125,3.81409163443567,1.34846070489511e-06,2.1738042728436e-05,80.1685252126162
"YMR304W","UBP15",0.976840946862308,5.22901164131811,1.35737646080662e-06,2.18125242657469e-05,80.0625953247201
"YHR072W","ERG7",1.26620837627402,3.0185954686077,1.3812045159308e-06,2.20636442793759e-05,79.8090011964574
"YKL073W","LHS1",-1.56838191416962,4.80429212968656,1.38228288985596e-06,2.20636442793759e-05,79.7831417927895
"YHR202W","SMN1",1.72445813659291,3.10568349176077,1.3860383074283e-06,2.20636442793759e-05,79.7564449286323
"YNR012W","URK1",1.42518507347848,2.75311748033872,1.39554095856884e-06,2.21454905862893e-05,79.6571448388794
"YHR007C","ERG11",1.6946330817439,6.14545028043584,1.41182072091899e-06,2.23036399441185e-05,79.4575659093465
"YLL026W","HSP104",-1.9371833700451,8.98240011439438,1.41429146553882e-06,2.23036399441185e-05,79.4298365010713
"YDR419W","RAD30",1.28446760222762,2.35908265569091,1.43077358575509e-06,2.24937098094871e-05,79.2831320485208
"YKL101W","HSL1",-1.35468951009781,4.15468551631691,1.46782144426761e-06,2.3004929919725e-05,78.8647841993374
"YPR103W","PRE2",-1.19349969744834,5.26298100895869,1.49036236656072e-06,2.32393131067308e-05,78.6307778767812
"YFR055W","IRC7",2.4767418698129,2.78723598755584,1.49192912028244e-06,2.32393131067308e-05,78.7382777109452
"YBR268W","MRPL37",-1.22210483878944,3.14895986741722,1.5152817470557e-06,2.35308890261432e-05,78.3876038563012
"YDR005C","MAF1",1.21568020504302,3.31052146606108,1.5368597298048e-06,2.3793212524234e-05,78.173915854486
"YGR257C","MTM1",1.13313687709874,3.09109682824493,1.5527681131153e-06,2.39664330650441e-05,78.0217977824211
"YAL002W","VPS8",1.27433375256111,2.73203532412136,1.56985395678266e-06,2.40340693712525e-05,77.8600688352973
